Error Id,Created At,Job Run Id,Job Type,Error Type,Error Details,File Name,File Path,Origin,Operation,Code,Occurrence
30401fb6-b576-41a1-b644-94b50f4aaa36,Fri Oct 10 2025 13:44:32 GMT+0530 (India Standard Time),fd9f2b45-543d-45bc-af09-3a897abf84b0,MIGRATE,RECOVERABLE_ERROR,"ENOENT: no such file or directory, open '/Users/sr74813/Downloads/mounts/fd9f2b45-543d-45bc-af09-3a897abf84b0/d4537b5d-33ce-4237-8c49-3d2978afbafc/._file_0326.txt'",/._file_0326.txt,/Users/sr74813/Downloads/mounts/fd9f2b45-543d-45bc-af09-3a897abf84b0/d4537b5d-33ce-4237-8c49-3d2978afbafc/._file_0326.txt,Destination,Copy Content,OP_FILE_NOT_FOUND,1
2608720e-59bb-4b3f-9fc7-b95021e9f8f4,Fri Oct 10 2025 13:44:32 GMT+0530 (India Standard Time),fd9f2b45-543d-45bc-af09-3a897abf84b0,MIGRATE,RECOVERABLE_ERROR,"ENOENT: no such file or directory, open '/Users/sr74813/Downloads/mounts/fd9f2b45-543d-45bc-af09-3a897abf84b0/d4537b5d-33ce-4237-8c49-3d2978afbafc/._file_0346.txt'",/._file_0346.txt,/Users/sr74813/Downloads/mounts/fd9f2b45-543d-45bc-af09-3a897abf84b0/d4537b5d-33ce-4237-8c49-3d2978afbafc/._file_0346.txt,Destination,Copy Content,OP_FILE_NOT_FOUND,1
6beba59a-0f20-4019-bd20-d8fd1306fc76,Fri Oct 10 2025 13:44:32 GMT+0530 (India Standard Time),fd9f2b45-543d-45bc-af09-3a897abf84b0,MIGRATE,RECOVERABLE_ERROR,"ENOENT: no such file or directory, open '/Users/sr74813/Downloads/mounts/fd9f2b45-543d-45bc-af09-3a897abf84b0/d4537b5d-33ce-4237-8c49-3d2978afbafc/._file_0347.txt'",/._file_0347.txt,/Users/sr74813/Downloads/mounts/fd9f2b45-543d-45bc-af09-3a897abf84b0/d4537b5d-33ce-4237-8c49-3d2978afbafc/._file_0347.txt,Destination,Copy Content,OP_FILE_NOT_FOUND,1
ef363ddf-a61f-4731-bd16-2216cb294a81,Fri Oct 10 2025 13:44:32 GMT+0530 (India Standard Time),fd9f2b45-543d-45bc-af09-3a897abf84b0,MIGRATE,RECOVERABLE_ERROR,"ENOENT: no such file or directory, open '/Users/sr74813/Downloads/mounts/fd9f2b45-543d-45bc-af09-3a897abf84b0/d4537b5d-33ce-4237-8c49-3d2978afbafc/._file_0348.txt'",/._file_0348.txt,/Users/sr74813/Downloads/mounts/fd9f2b45-543d-45bc-af09-3a897abf84b0/d4537b5d-33ce-4237-8c49-3d2978afbafc/._file_0348.txt,Destination,Copy Content,OP_FILE_NOT_FOUND,1
0642a502-76a0-4085-8054-b6c14c51650a,Fri Oct 10 2025 13:44:32 GMT+0530 (India Standard Time),fd9f2b45-543d-45bc-af09-3a897abf84b0,MIGRATE,RECOVERABLE_ERROR,"ENOENT: no such file or directory, open '/Users/sr74813/Downloads/mounts/fd9f2b45-543d-45bc-af09-3a897abf84b0/d4537b5d-33ce-4237-8c49-3d2978afbafc/._file_0349.txt'",/._file_0349.txt,/Users/sr74813/Downloads/mounts/fd9f2b45-543d-45bc-af09-3a897abf84b0/d4537b5d-33ce-4237-8c49-3d2978afbafc/._file_0349.txt,Destination,Copy Content,OP_FILE_NOT_FOUND,1
3391cb4b-2561-4945-bfe0-30832c231d85,Fri Oct 10 2025 13:44:32 GMT+0530 (India Standard Time),fd9f2b45-543d-45bc-af09-3a897abf84b0,MIGRATE,RECOVERABLE_ERROR,"ENOENT: no such file or directory, open '/Users/sr74813/Downloads/mounts/fd9f2b45-543d-45bc-af09-3a897abf84b0/d4537b5d-33ce-4237-8c49-3d2978afbafc/._file_0350.txt'",/._file_0350.txt,/Users/sr74813/Downloads/mounts/fd9f2b45-543d-45bc-af09-3a897abf84b0/d4537b5d-33ce-4237-8c49-3d2978afbafc/._file_0350.txt,Destination,Copy Content,OP_FILE_NOT_FOUND,1
a34ab13d-ed69-4c42-921c-29c9a11ab9e7,Fri Oct 10 2025 13:44:32 GMT+0530 (India Standard Time),fd9f2b45-543d-45bc-af09-3a897abf84b0,MIGRATE,RECOVERABLE_ERROR,"ENOENT: no such file or directory, open '/Users/sr74813/Downloads/mounts/fd9f2b45-543d-45bc-af09-3a897abf84b0/d4537b5d-33ce-4237-8c49-3d2978afbafc/._file_0351.txt'",/._file_0351.txt,/Users/sr74813/Downloads/mounts/fd9f2b45-543d-45bc-af09-3a897abf84b0/d4537b5d-33ce-4237-8c49-3d2978afbafc/._file_0351.txt,Destination,Copy Content,OP_FILE_NOT_FOUND,1
a157ff5f-a039-42d7-a9ee-f1bda9320bb9,Fri Oct 10 2025 13:44:32 GMT+0530 (India Standard Time),fd9f2b45-543d-45bc-af09-3a897abf84b0,MIGRATE,RECOVERABLE_ERROR,"ENOENT: no such file or directory, open '/Users/sr74813/Downloads/mounts/fd9f2b45-543d-45bc-af09-3a897abf84b0/d4537b5d-33ce-4237-8c49-3d2978afbafc/._file_0352.txt'",/._file_0352.txt,/Users/sr74813/Downloads/mounts/fd9f2b45-543d-45bc-af09-3a897abf84b0/d4537b5d-33ce-4237-8c49-3d2978afbafc/._file_0352.txt,Destination,Copy Content,OP_FILE_NOT_FOUND,1
639ef7cf-d0d3-4cc4-805b-bdec0e095063,Fri Oct 10 2025 13:44:32 GMT+0530 (India Standard Time),fd9f2b45-543d-45bc-af09-3a897abf84b0,MIGRATE,RECOVERABLE_ERROR,"ENOENT: no such file or directory, open '/Users/sr74813/Downloads/mounts/fd9f2b45-543d-45bc-af09-3a897abf84b0/d4537b5d-33ce-4237-8c49-3d2978afbafc/._file_0353.txt'",/._file_0353.txt,/Users/sr74813/Downloads/mounts/fd9f2b45-543d-45bc-af09-3a897abf84b0/d4537b5d-33ce-4237-8c49-3d2978afbafc/._file_0353.txt,Destination,Copy Content,OP_FILE_NOT_FOUND,1
396900d4-be6a-45c4-b178-a4d932dffec7,Fri Oct 10 2025 13:44:32 GMT+0530 (India Standard Time),fd9f2b45-543d-45bc-af09-3a897abf84b0,MIGRATE,RECOVERABLE_ERROR,"ENOENT: no such file or directory, open '/Users/sr74813/Downloads/mounts/fd9f2b45-543d-45bc-af09-3a897abf84b0/d4537b5d-33ce-4237-8c49-3d2978afbafc/._file_0356.txt'",/._file_0356.txt,/Users/sr74813/Downloads/mounts/fd9f2b45-543d-45bc-af09-3a897abf84b0/d4537b5d-33ce-4237-8c49-3d2978afbafc/._file_0356.txt,Destination,Copy Content,OP_FILE_NOT_FOUND,1
8d06fca8-b8e8-4c2c-9735-31713bb1864e,Fri Oct 10 2025 13:44:32 GMT+0530 (India Standard Time),fd9f2b45-543d-45bc-af09-3a897abf84b0,MIGRATE,RECOVERABLE_ERROR,"ENOENT: no such file or directory, open '/Users/sr74813/Downloads/mounts/fd9f2b45-543d-45bc-af09-3a897abf84b0/d4537b5d-33ce-4237-8c49-3d2978afbafc/._file_0354.txt'",/._file_0354.txt,/Users/sr74813/Downloads/mounts/fd9f2b45-543d-45bc-af09-3a897abf84b0/d4537b5d-33ce-4237-8c49-3d2978afbafc/._file_0354.txt,Destination,Copy Content,OP_FILE_NOT_FOUND,1
7ced7492-4090-4093-abf0-043776487ac6,Fri Oct 10 2025 13:44:32 GMT+0530 (India Standard Time),fd9f2b45-543d-45bc-af09-3a897abf84b0,MIGRATE,RECOVERABLE_ERROR,"ENOENT: no such file or directory, open '/Users/sr74813/Downloads/mounts/fd9f2b45-543d-45bc-af09-3a897abf84b0/d4537b5d-33ce-4237-8c49-3d2978afbafc/._file_0327.txt'",/._file_0327.txt,/Users/sr74813/Downloads/mounts/fd9f2b45-543d-45bc-af09-3a897abf84b0/d4537b5d-33ce-4237-8c49-3d2978afbafc/._file_0327.txt,Destination,Copy Content,OP_FILE_NOT_FOUND,1
3fa6ae17-1af6-4042-9f0a-34b89e43fefe,Fri Oct 10 2025 13:44:32 GMT+0530 (India Standard Time),fd9f2b45-543d-45bc-af09-3a897abf84b0,MIGRATE,RECOVERABLE_ERROR,"ENOENT: no such file or directory, open '/Users/sr74813/Downloads/mounts/fd9f2b45-543d-45bc-af09-3a897abf84b0/d4537b5d-33ce-4237-8c49-3d2978afbafc/._file_0328.txt'",/._file_0328.txt,/Users/sr74813/Downloads/mounts/fd9f2b45-543d-45bc-af09-3a897abf84b0/d4537b5d-33ce-4237-8c49-3d2978afbafc/._file_0328.txt,Destination,Copy Content,OP_FILE_NOT_FOUND,1
94e7a639-ae29-44f6-879f-47b76eb818e9,Fri Oct 10 2025 13:44:32 GMT+0530 (India Standard Time),fd9f2b45-543d-45bc-af09-3a897abf84b0,MIGRATE,RECOVERABLE_ERROR,"ENOENT: no such file or directory, open '/Users/sr74813/Downloads/mounts/fd9f2b45-543d-45bc-af09-3a897abf84b0/d4537b5d-33ce-4237-8c49-3d2978afbafc/._file_0329.txt'",/._file_0329.txt,/Users/sr74813/Downloads/mounts/fd9f2b45-543d-45bc-af09-3a897abf84b0/d4537b5d-33ce-4237-8c49-3d2978afbafc/._file_0329.txt,Destination,Copy Content,OP_FILE_NOT_FOUND,1
7d151556-4c4a-4c4d-9059-d4e7b00a8f35,Fri Oct 10 2025 13:44:32 GMT+0530 (India Standard Time),fd9f2b45-543d-45bc-af09-3a897abf84b0,MIGRATE,RECOVERABLE_ERROR,"ENOENT: no such file or directory, open '/Users/sr74813/Downloads/mounts/fd9f2b45-543d-45bc-af09-3a897abf84b0/d4537b5d-33ce-4237-8c49-3d2978afbafc/._file_0331.txt'",/._file_0331.txt,/Users/sr74813/Downloads/mounts/fd9f2b45-543d-45bc-af09-3a897abf84b0/d4537b5d-33ce-4237-8c49-3d2978afbafc/._file_0331.txt,Destination,Copy Content,OP_FILE_NOT_FOUND,1
c257b7d2-19b3-4e73-86bc-f1352b041b5c,Fri Oct 10 2025 13:44:32 GMT+0530 (India Standard Time),fd9f2b45-543d-45bc-af09-3a897abf84b0,MIGRATE,RECOVERABLE_ERROR,"ENOENT: no such file or directory, open '/Users/sr74813/Downloads/mounts/fd9f2b45-543d-45bc-af09-3a897abf84b0/d4537b5d-33ce-4237-8c49-3d2978afbafc/._file_0330.txt'",/._file_0330.txt,/Users/sr74813/Downloads/mounts/fd9f2b45-543d-45bc-af09-3a897abf84b0/d4537b5d-33ce-4237-8c49-3d2978afbafc/._file_0330.txt,Destination,Copy Content,OP_FILE_NOT_FOUND,1
063bb0c3-257b-4b96-8357-bcc8f32eb1dc,Fri Oct 10 2025 13:44:32 GMT+0530 (India Standard Time),fd9f2b45-543d-45bc-af09-3a897abf84b0,MIGRATE,RECOVERABLE_ERROR,"ENOENT: no such file or directory, open '/Users/sr74813/Downloads/mounts/fd9f2b45-543d-45bc-af09-3a897abf84b0/d4537b5d-33ce-4237-8c49-3d2978afbafc/._file_0332.txt'",/._file_0332.txt,/Users/sr74813/Downloads/mounts/fd9f2b45-543d-45bc-af09-3a897abf84b0/d4537b5d-33ce-4237-8c49-3d2978afbafc/._file_0332.txt,Destination,Copy Content,OP_FILE_NOT_FOUND,1
ceadf723-f67f-43c9-bb6a-6d9414a3f9bc,Fri Oct 10 2025 13:44:32 GMT+0530 (India Standard Time),fd9f2b45-543d-45bc-af09-3a897abf84b0,MIGRATE,RECOVERABLE_ERROR,"ENOENT: no such file or directory, open '/Users/sr74813/Downloads/mounts/fd9f2b45-543d-45bc-af09-3a897abf84b0/d4537b5d-33ce-4237-8c49-3d2978afbafc/._file_0324.txt'",/._file_0324.txt,/Users/sr74813/Downloads/mounts/fd9f2b45-543d-45bc-af09-3a897abf84b0/d4537b5d-33ce-4237-8c49-3d2978afbafc/._file_0324.txt,Destination,Copy Content,OP_FILE_NOT_FOUND,1
ed49442f-990c-47f6-8a92-6c98771b757a,Fri Oct 10 2025 13:44:32 GMT+0530 (India Standard Time),fd9f2b45-543d-45bc-af09-3a897abf84b0,MIGRATE,RECOVERABLE_ERROR,"ENOENT: no such file or directory, open '/Users/sr74813/Downloads/mounts/fd9f2b45-543d-45bc-af09-3a897abf84b0/d4537b5d-33ce-4237-8c49-3d2978afbafc/._file_0333.txt'",/._file_0333.txt,/Users/sr74813/Downloads/mounts/fd9f2b45-543d-45bc-af09-3a897abf84b0/d4537b5d-33ce-4237-8c49-3d2978afbafc/._file_0333.txt,Destination,Copy Content,OP_FILE_NOT_FOUND,1
873ade35-0dd2-4152-8393-94a487eb2915,Fri Oct 10 2025 13:44:32 GMT+0530 (India Standard Time),fd9f2b45-543d-45bc-af09-3a897abf84b0,MIGRATE,RECOVERABLE_ERROR,"ENOENT: no such file or directory, open '/Users/sr74813/Downloads/mounts/fd9f2b45-543d-45bc-af09-3a897abf84b0/d4537b5d-33ce-4237-8c49-3d2978afbafc/._file_0334.txt'",/._file_0334.txt,/Users/sr74813/Downloads/mounts/fd9f2b45-543d-45bc-af09-3a897abf84b0/d4537b5d-33ce-4237-8c49-3d2978afbafc/._file_0334.txt,Destination,Copy Content,OP_FILE_NOT_FOUND,1
6168e5f9-562d-4c2a-b97c-04b1dc2b0c9c,Fri Oct 10 2025 13:44:32 GMT+0530 (India Standard Time),fd9f2b45-543d-45bc-af09-3a897abf84b0,MIGRATE,RECOVERABLE_ERROR,"ENOENT: no such file or directory, open '/Users/sr74813/Downloads/mounts/fd9f2b45-543d-45bc-af09-3a897abf84b0/d4537b5d-33ce-4237-8c49-3d2978afbafc/._file_0336.txt'",/._file_0336.txt,/Users/sr74813/Downloads/mounts/fd9f2b45-543d-45bc-af09-3a897abf84b0/d4537b5d-33ce-4237-8c49-3d2978afbafc/._file_0336.txt,Destination,Copy Content,OP_FILE_NOT_FOUND,1
746a4876-dcef-4781-b7aa-0191813bcc42,Fri Oct 10 2025 13:44:32 GMT+0530 (India Standard Time),fd9f2b45-543d-45bc-af09-3a897abf84b0,MIGRATE,RECOVERABLE_ERROR,"ENOENT: no such file or directory, open '/Users/sr74813/Downloads/mounts/fd9f2b45-543d-45bc-af09-3a897abf84b0/d4537b5d-33ce-4237-8c49-3d2978afbafc/._file_0335.txt'",/._file_0335.txt,/Users/sr74813/Downloads/mounts/fd9f2b45-543d-45bc-af09-3a897abf84b0/d4537b5d-33ce-4237-8c49-3d2978afbafc/._file_0335.txt,Destination,Copy Content,OP_FILE_NOT_FOUND,1
14ce5e0e-580c-4bbe-8f8d-2413e5099f3f,Fri Oct 10 2025 13:44:32 GMT+0530 (India Standard Time),fd9f2b45-543d-45bc-af09-3a897abf84b0,MIGRATE,RECOVERABLE_ERROR,"ENOENT: no such file or directory, open '/Users/sr74813/Downloads/mounts/fd9f2b45-543d-45bc-af09-3a897abf84b0/d4537b5d-33ce-4237-8c49-3d2978afbafc/._file_0337.txt'",/._file_0337.txt,/Users/sr74813/Downloads/mounts/fd9f2b45-543d-45bc-af09-3a897abf84b0/d4537b5d-33ce-4237-8c49-3d2978afbafc/._file_0337.txt,Destination,Copy Content,OP_FILE_NOT_FOUND,1
c35fabdb-f69a-4feb-bc1a-e20c794c0492,Fri Oct 10 2025 13:44:32 GMT+0530 (India Standard Time),fd9f2b45-543d-45bc-af09-3a897abf84b0,MIGRATE,RECOVERABLE_ERROR,"ENOENT: no such file or directory, open '/Users/sr74813/Downloads/mounts/fd9f2b45-543d-45bc-af09-3a897abf84b0/d4537b5d-33ce-4237-8c49-3d2978afbafc/._file_0338.txt'",/._file_0338.txt,/Users/sr74813/Downloads/mounts/fd9f2b45-543d-45bc-af09-3a897abf84b0/d4537b5d-33ce-4237-8c49-3d2978afbafc/._file_0338.txt,Destination,Copy Content,OP_FILE_NOT_FOUND,1
05fedd52-3311-425b-b7fb-13980c55d0c4,Fri Oct 10 2025 13:44:32 GMT+0530 (India Standard Time),fd9f2b45-543d-45bc-af09-3a897abf84b0,MIGRATE,RECOVERABLE_ERROR,"ENOENT: no such file or directory, open '/Users/sr74813/Downloads/mounts/fd9f2b45-543d-45bc-af09-3a897abf84b0/d4537b5d-33ce-4237-8c49-3d2978afbafc/._file_0339.txt'",/._file_0339.txt,/Users/sr74813/Downloads/mounts/fd9f2b45-543d-45bc-af09-3a897abf84b0/d4537b5d-33ce-4237-8c49-3d2978afbafc/._file_0339.txt,Destination,Copy Content,OP_FILE_NOT_FOUND,1
af95379d-3ac5-41ef-a960-d7d66fd59c69,Fri Oct 10 2025 13:44:32 GMT+0530 (India Standard Time),fd9f2b45-543d-45bc-af09-3a897abf84b0,MIGRATE,RECOVERABLE_ERROR,"ENOENT: no such file or directory, open '/Users/sr74813/Downloads/mounts/fd9f2b45-543d-45bc-af09-3a897abf84b0/d4537b5d-33ce-4237-8c49-3d2978afbafc/._file_0340.txt'",/._file_0340.txt,/Users/sr74813/Downloads/mounts/fd9f2b45-543d-45bc-af09-3a897abf84b0/d4537b5d-33ce-4237-8c49-3d2978afbafc/._file_0340.txt,Destination,Copy Content,OP_FILE_NOT_FOUND,1
5e1632c6-16bf-41f1-9a6f-e7a5a289e86b,Fri Oct 10 2025 13:44:32 GMT+0530 (India Standard Time),fd9f2b45-543d-45bc-af09-3a897abf84b0,MIGRATE,RECOVERABLE_ERROR,"ENOENT: no such file or directory, open '/Users/sr74813/Downloads/mounts/fd9f2b45-543d-45bc-af09-3a897abf84b0/d4537b5d-33ce-4237-8c49-3d2978afbafc/._file_0341.txt'",/._file_0341.txt,/Users/sr74813/Downloads/mounts/fd9f2b45-543d-45bc-af09-3a897abf84b0/d4537b5d-33ce-4237-8c49-3d2978afbafc/._file_0341.txt,Destination,Copy Content,OP_FILE_NOT_FOUND,1
d1813d33-3aa1-46bd-aa8b-5698b9256bb3,Fri Oct 10 2025 13:44:32 GMT+0530 (India Standard Time),fd9f2b45-543d-45bc-af09-3a897abf84b0,MIGRATE,RECOVERABLE_ERROR,"ENOENT: no such file or directory, open '/Users/sr74813/Downloads/mounts/fd9f2b45-543d-45bc-af09-3a897abf84b0/d4537b5d-33ce-4237-8c49-3d2978afbafc/._file_0342.txt'",/._file_0342.txt,/Users/sr74813/Downloads/mounts/fd9f2b45-543d-45bc-af09-3a897abf84b0/d4537b5d-33ce-4237-8c49-3d2978afbafc/._file_0342.txt,Destination,Copy Content,OP_FILE_NOT_FOUND,1
8524b0fd-14ca-4676-a084-ed3eb7cea65f,Fri Oct 10 2025 13:44:32 GMT+0530 (India Standard Time),fd9f2b45-543d-45bc-af09-3a897abf84b0,MIGRATE,RECOVERABLE_ERROR,"ENOENT: no such file or directory, open '/Users/sr74813/Downloads/mounts/fd9f2b45-543d-45bc-af09-3a897abf84b0/d4537b5d-33ce-4237-8c49-3d2978afbafc/._file_0343.txt'",/._file_0343.txt,/Users/sr74813/Downloads/mounts/fd9f2b45-543d-45bc-af09-3a897abf84b0/d4537b5d-33ce-4237-8c49-3d2978afbafc/._file_0343.txt,Destination,Copy Content,OP_FILE_NOT_FOUND,1
e3f24a29-2396-4e28-bc0f-eafe1da024a7,Fri Oct 10 2025 13:44:32 GMT+0530 (India Standard Time),fd9f2b45-543d-45bc-af09-3a897abf84b0,MIGRATE,RECOVERABLE_ERROR,"ENOENT: no such file or directory, open '/Users/sr74813/Downloads/mounts/fd9f2b45-543d-45bc-af09-3a897abf84b0/d4537b5d-33ce-4237-8c49-3d2978afbafc/._file_0344.txt'",/._file_0344.txt,/Users/sr74813/Downloads/mounts/fd9f2b45-543d-45bc-af09-3a897abf84b0/d4537b5d-33ce-4237-8c49-3d2978afbafc/._file_0344.txt,Destination,Copy Content,OP_FILE_NOT_FOUND,1
b209f88d-eee8-4eef-b2d5-02081ad51c5b,Fri Oct 10 2025 13:44:32 GMT+0530 (India Standard Time),fd9f2b45-543d-45bc-af09-3a897abf84b0,MIGRATE,RECOVERABLE_ERROR,"ENOENT: no such file or directory, open '/Users/sr74813/Downloads/mounts/fd9f2b45-543d-45bc-af09-3a897abf84b0/d4537b5d-33ce-4237-8c49-3d2978afbafc/._file_0345.txt'",/._file_0345.txt,/Users/sr74813/Downloads/mounts/fd9f2b45-543d-45bc-af09-3a897abf84b0/d4537b5d-33ce-4237-8c49-3d2978afbafc/._file_0345.txt,Destination,Copy Content,OP_FILE_NOT_FOUND,1
882fc9ac-787f-4fcb-820c-a3d2c5dcd71b,Fri Oct 10 2025 13:44:32 GMT+0530 (India Standard Time),fd9f2b45-543d-45bc-af09-3a897abf84b0,MIGRATE,RECOVERABLE_ERROR,"ENOENT: no such file or directory, open '/Users/sr74813/Downloads/mounts/fd9f2b45-543d-45bc-af09-3a897abf84b0/d4537b5d-33ce-4237-8c49-3d2978afbafc/._file_0355.txt'",/._file_0355.txt,/Users/sr74813/Downloads/mounts/fd9f2b45-543d-45bc-af09-3a897abf84b0/d4537b5d-33ce-4237-8c49-3d2978afbafc/._file_0355.txt,Destination,Copy Content,OP_FILE_NOT_FOUND,1
5e13743f-8f4f-4639-9b32-c2a2ed7c4b89,Fri Oct 10 2025 13:44:32 GMT+0530 (India Standard Time),fd9f2b45-543d-45bc-af09-3a897abf84b0,MIGRATE,RECOVERABLE_ERROR,"ENOENT: no such file or directory, open '/Users/sr74813/Downloads/mounts/fd9f2b45-543d-45bc-af09-3a897abf84b0/d4537b5d-33ce-4237-8c49-3d2978afbafc/._file_0357.txt'",/._file_0357.txt,/Users/sr74813/Downloads/mounts/fd9f2b45-543d-45bc-af09-3a897abf84b0/d4537b5d-33ce-4237-8c49-3d2978afbafc/._file_0357.txt,Destination,Copy Content,OP_FILE_NOT_FOUND,1
1ce4ee65-1a3f-43d0-b7dd-73f81d121f42,Fri Oct 10 2025 13:44:32 GMT+0530 (India Standard Time),fd9f2b45-543d-45bc-af09-3a897abf84b0,MIGRATE,RECOVERABLE_ERROR,"ENOENT: no such file or directory, open '/Users/sr74813/Downloads/mounts/fd9f2b45-543d-45bc-af09-3a897abf84b0/d4537b5d-33ce-4237-8c49-3d2978afbafc/._file_0358.txt'",/._file_0358.txt,/Users/sr74813/Downloads/mounts/fd9f2b45-543d-45bc-af09-3a897abf84b0/d4537b5d-33ce-4237-8c49-3d2978afbafc/._file_0358.txt,Destination,Copy Content,OP_FILE_NOT_FOUND,1
55ff99c2-4c3b-4198-8bc1-1f28162668cd,Fri Oct 10 2025 13:44:32 GMT+0530 (India Standard Time),fd9f2b45-543d-45bc-af09-3a897abf84b0,MIGRATE,RECOVERABLE_ERROR,"ENOENT: no such file or directory, open '/Users/sr74813/Downloads/mounts/fd9f2b45-543d-45bc-af09-3a897abf84b0/d4537b5d-33ce-4237-8c49-3d2978afbafc/._file_0359.txt'",/._file_0359.txt,/Users/sr74813/Downloads/mounts/fd9f2b45-543d-45bc-af09-3a897abf84b0/d4537b5d-33ce-4237-8c49-3d2978afbafc/._file_0359.txt,Destination,Copy Content,OP_FILE_NOT_FOUND,1
9132e623-1b4b-4b2c-902a-8d07edc34bc3,Fri Oct 10 2025 13:44:32 GMT+0530 (India Standard Time),fd9f2b45-543d-45bc-af09-3a897abf84b0,MIGRATE,RECOVERABLE_ERROR,"ENOENT: no such file or directory, open '/Users/sr74813/Downloads/mounts/fd9f2b45-543d-45bc-af09-3a897abf84b0/d4537b5d-33ce-4237-8c49-3d2978afbafc/._file_0360.txt'",/._file_0360.txt,/Users/sr74813/Downloads/mounts/fd9f2b45-543d-45bc-af09-3a897abf84b0/d4537b5d-33ce-4237-8c49-3d2978afbafc/._file_0360.txt,Destination,Copy Content,OP_FILE_NOT_FOUND,1
7773d22f-4b95-4dec-8c4c-1a6bb2f92122,Fri Oct 10 2025 13:44:32 GMT+0530 (India Standard Time),fd9f2b45-543d-45bc-af09-3a897abf84b0,MIGRATE,RECOVERABLE_ERROR,"ENOENT: no such file or directory, open '/Users/sr74813/Downloads/mounts/fd9f2b45-543d-45bc-af09-3a897abf84b0/d4537b5d-33ce-4237-8c49-3d2978afbafc/._file_0362.txt'",/._file_0362.txt,/Users/sr74813/Downloads/mounts/fd9f2b45-543d-45bc-af09-3a897abf84b0/d4537b5d-33ce-4237-8c49-3d2978afbafc/._file_0362.txt,Destination,Copy Content,OP_FILE_NOT_FOUND,1
1a5ccdcc-910d-44c8-abf8-b3ad5be902a9,Fri Oct 10 2025 13:44:32 GMT+0530 (India Standard Time),fd9f2b45-543d-45bc-af09-3a897abf84b0,MIGRATE,RECOVERABLE_ERROR,"ENOENT: no such file or directory, open '/Users/sr74813/Downloads/mounts/fd9f2b45-543d-45bc-af09-3a897abf84b0/d4537b5d-33ce-4237-8c49-3d2978afbafc/._file_0361.txt'",/._file_0361.txt,/Users/sr74813/Downloads/mounts/fd9f2b45-543d-45bc-af09-3a897abf84b0/d4537b5d-33ce-4237-8c49-3d2978afbafc/._file_0361.txt,Destination,Copy Content,OP_FILE_NOT_FOUND,1
f8075b8c-4b27-437c-ae67-2f1cf178252b,Fri Oct 10 2025 13:44:32 GMT+0530 (India Standard Time),fd9f2b45-543d-45bc-af09-3a897abf84b0,MIGRATE,RECOVERABLE_ERROR,"ENOENT: no such file or directory, open '/Users/sr74813/Downloads/mounts/fd9f2b45-543d-45bc-af09-3a897abf84b0/d4537b5d-33ce-4237-8c49-3d2978afbafc/._file_0363.txt'",/._file_0363.txt,/Users/sr74813/Downloads/mounts/fd9f2b45-543d-45bc-af09-3a897abf84b0/d4537b5d-33ce-4237-8c49-3d2978afbafc/._file_0363.txt,Destination,Copy Content,OP_FILE_NOT_FOUND,1
f55a4ce7-eaca-4dec-88d2-3d019d9e5041,Fri Oct 10 2025 13:44:32 GMT+0530 (India Standard Time),fd9f2b45-543d-45bc-af09-3a897abf84b0,MIGRATE,RECOVERABLE_ERROR,"ENOENT: no such file or directory, open '/Users/sr74813/Downloads/mounts/fd9f2b45-543d-45bc-af09-3a897abf84b0/d4537b5d-33ce-4237-8c49-3d2978afbafc/._file_0364.txt'",/._file_0364.txt,/Users/sr74813/Downloads/mounts/fd9f2b45-543d-45bc-af09-3a897abf84b0/d4537b5d-33ce-4237-8c49-3d2978afbafc/._file_0364.txt,Destination,Copy Content,OP_FILE_NOT_FOUND,1
43c04e5e-31b4-49b2-9f7d-f43d3ffb462a,Fri Oct 10 2025 13:44:32 GMT+0530 (India Standard Time),fd9f2b45-543d-45bc-af09-3a897abf84b0,MIGRATE,RECOVERABLE_ERROR,"ENOENT: no such file or directory, open '/Users/sr74813/Downloads/mounts/fd9f2b45-543d-45bc-af09-3a897abf84b0/d4537b5d-33ce-4237-8c49-3d2978afbafc/._file_0365.txt'",/._file_0365.txt,/Users/sr74813/Downloads/mounts/fd9f2b45-543d-45bc-af09-3a897abf84b0/d4537b5d-33ce-4237-8c49-3d2978afbafc/._file_0365.txt,Destination,Copy Content,OP_FILE_NOT_FOUND,1
d50cee1d-a2f6-4e8a-97a2-1e120b4071e9,Fri Oct 10 2025 13:44:32 GMT+0530 (India Standard Time),fd9f2b45-543d-45bc-af09-3a897abf84b0,MIGRATE,RECOVERABLE_ERROR,"ENOENT: no such file or directory, open '/Users/sr74813/Downloads/mounts/fd9f2b45-543d-45bc-af09-3a897abf84b0/d4537b5d-33ce-4237-8c49-3d2978afbafc/._file_0366.txt'",/._file_0366.txt,/Users/sr74813/Downloads/mounts/fd9f2b45-543d-45bc-af09-3a897abf84b0/d4537b5d-33ce-4237-8c49-3d2978afbafc/._file_0366.txt,Destination,Copy Content,OP_FILE_NOT_FOUND,1
