Source Path,Target Path,Migration Type,Start Time,End Time,status,type,Size,Source Checksum,Target Checksum,External mapping file used,Source BirthTime,Target BirthTime,Source AccessTime,Target AccessTime,Source ModifiedTime,Target ModifiedTime,Source Permission,Target Permission,Source UID,Target UID,Source GID,Target GID,Source SID,Target SID
/srv/nfs_share/file_0523.txt,/srv/nfs_share/file_0523.txt,MIGRATE,Sat Oct 11 2025 15:06:46 GMT+0530 (India Standard Time),Sat Oct 11 2025 15:06:46 GMT+0530 (India Standard Time),success,f,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,No,1970-01-01T00:00:00.000Z,1970-01-01T00:00:00.000Z,2025-09-02T07:51:57.790Z,2025-09-02T07:51:57.790Z,2025-09-02T07:51:57.790Z,2025-09-02T07:51:57.790Z,-rw-r--r--,-rw-r--r--,0,0,0,0,,
/srv/nfs_share/file_0524.txt,/srv/nfs_share/file_0524.txt,MIGRATE,Sat Oct 11 2025 15:06:46 GMT+0530 (India Standard Time),Sat Oct 11 2025 15:06:46 GMT+0530 (India Standard Time),success,f,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,No,1970-01-01T00:00:00.000Z,1970-01-01T00:00:00.000Z,2025-09-02T07:51:57.790Z,2025-09-02T07:51:57.790Z,2025-09-02T07:51:57.790Z,2025-09-02T07:51:57.790Z,-rw-r--r--,-rw-r--r--,0,0,0,0,,
/srv/nfs_share/file_0525.txt,/srv/nfs_share/file_0525.txt,MIGRATE,Sat Oct 11 2025 15:06:46 GMT+0530 (India Standard Time),Sat Oct 11 2025 15:06:46 GMT+0530 (India Standard Time),success,f,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,No,1970-01-01T00:00:00.000Z,1970-01-01T00:00:00.000Z,2025-09-02T07:51:57.790Z,2025-09-02T07:51:57.790Z,2025-09-02T07:51:57.790Z,2025-09-02T07:51:57.790Z,-rw-r--r--,-rw-r--r--,0,0,0,0,,
/srv/nfs_share/file_0526.txt,/srv/nfs_share/file_0526.txt,MIGRATE,Sat Oct 11 2025 15:06:46 GMT+0530 (India Standard Time),Sat Oct 11 2025 15:06:46 GMT+0530 (India Standard Time),success,f,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,No,1970-01-01T00:00:00.000Z,1970-01-01T00:00:00.000Z,2025-09-02T07:51:57.791Z,2025-09-02T07:51:57.791Z,2025-09-02T07:51:57.791Z,2025-09-02T07:51:57.791Z,-rw-r--r--,-rw-r--r--,0,0,0,0,,
/srv/nfs_share/file_0527.txt,/srv/nfs_share/file_0527.txt,MIGRATE,Sat Oct 11 2025 15:06:46 GMT+0530 (India Standard Time),Sat Oct 11 2025 15:06:46 GMT+0530 (India Standard Time),success,f,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,No,1970-01-01T00:00:00.000Z,1970-01-01T00:00:00.000Z,2025-09-02T07:51:57.791Z,2025-09-02T07:51:57.791Z,2025-09-02T07:51:57.791Z,2025-09-02T07:51:57.791Z,-rw-r--r--,-rw-r--r--,0,0,0,0,,
/srv/nfs_share/file_0528.txt,/srv/nfs_share/file_0528.txt,MIGRATE,Sat Oct 11 2025 15:06:46 GMT+0530 (India Standard Time),Sat Oct 11 2025 15:06:46 GMT+0530 (India Standard Time),success,f,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,No,1970-01-01T00:00:00.000Z,1970-01-01T00:00:00.000Z,2025-09-02T07:51:57.791Z,2025-09-02T07:51:57.791Z,2025-09-02T07:51:57.791Z,2025-09-02T07:51:57.791Z,-rw-r--r--,-rw-r--r--,0,0,0,0,,
/srv/nfs_share/file_0529.txt,/srv/nfs_share/file_0529.txt,MIGRATE,Sat Oct 11 2025 15:06:46 GMT+0530 (India Standard Time),Sat Oct 11 2025 15:06:46 GMT+0530 (India Standard Time),success,f,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,No,1970-01-01T00:00:00.000Z,1970-01-01T00:00:00.000Z,2025-09-02T07:51:57.791Z,2025-09-02T07:51:57.791Z,2025-09-02T07:51:57.791Z,2025-09-02T07:51:57.791Z,-rw-r--r--,-rw-r--r--,0,0,0,0,,
/srv/nfs_share/file_0530.txt,/srv/nfs_share/file_0530.txt,MIGRATE,Sat Oct 11 2025 15:06:46 GMT+0530 (India Standard Time),Sat Oct 11 2025 15:06:46 GMT+0530 (India Standard Time),success,f,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,No,1970-01-01T00:00:00.000Z,1970-01-01T00:00:00.000Z,2025-09-02T07:51:57.791Z,2025-09-02T07:51:57.791Z,2025-09-02T07:51:57.791Z,2025-09-02T07:51:57.791Z,-rw-r--r--,-rw-r--r--,0,0,0,0,,
/srv/nfs_share/file_0531.txt,/srv/nfs_share/file_0531.txt,MIGRATE,Sat Oct 11 2025 15:06:46 GMT+0530 (India Standard Time),Sat Oct 11 2025 15:06:46 GMT+0530 (India Standard Time),success,f,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,No,1970-01-01T00:00:00.000Z,1970-01-01T00:00:00.000Z,2025-09-02T07:51:57.791Z,2025-09-02T07:51:57.791Z,2025-09-02T07:51:57.791Z,2025-09-02T07:51:57.791Z,-rw-r--r--,-rw-r--r--,0,0,0,0,,
/srv/nfs_share/file_0532.txt,/srv/nfs_share/file_0532.txt,MIGRATE,Sat Oct 11 2025 15:06:46 GMT+0530 (India Standard Time),Sat Oct 11 2025 15:06:46 GMT+0530 (India Standard Time),success,f,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,No,1970-01-01T00:00:00.000Z,1970-01-01T00:00:00.000Z,2025-09-02T07:51:57.792Z,2025-09-02T07:51:57.792Z,2025-09-02T07:51:57.792Z,2025-09-02T07:51:57.792Z,-rw-r--r--,-rw-r--r--,0,0,0,0,,
/srv/nfs_share/file_0533.txt,/srv/nfs_share/file_0533.txt,MIGRATE,Sat Oct 11 2025 15:06:46 GMT+0530 (India Standard Time),Sat Oct 11 2025 15:06:46 GMT+0530 (India Standard Time),success,f,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,No,1970-01-01T00:00:00.000Z,1970-01-01T00:00:00.000Z,2025-09-02T07:51:57.792Z,2025-09-02T07:51:57.792Z,2025-09-02T07:51:57.792Z,2025-09-02T07:51:57.792Z,-rw-r--r--,-rw-r--r--,0,0,0,0,,
/srv/nfs_share/file_0534.txt,/srv/nfs_share/file_0534.txt,MIGRATE,Sat Oct 11 2025 15:06:46 GMT+0530 (India Standard Time),Sat Oct 11 2025 15:06:46 GMT+0530 (India Standard Time),success,f,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,No,1970-01-01T00:00:00.000Z,1970-01-01T00:00:00.000Z,2025-09-02T07:51:57.792Z,2025-09-02T07:51:57.792Z,2025-09-02T07:51:57.792Z,2025-09-02T07:51:57.792Z,-rw-r--r--,-rw-r--r--,0,0,0,0,,
/srv/nfs_share/file_0535.txt,/srv/nfs_share/file_0535.txt,MIGRATE,Sat Oct 11 2025 15:06:46 GMT+0530 (India Standard Time),Sat Oct 11 2025 15:06:46 GMT+0530 (India Standard Time),success,f,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,No,1970-01-01T00:00:00.000Z,1970-01-01T00:00:00.000Z,2025-09-02T07:51:57.792Z,2025-09-02T07:51:57.792Z,2025-09-02T07:51:57.792Z,2025-09-02T07:51:57.792Z,-rw-r--r--,-rw-r--r--,0,0,0,0,,
/srv/nfs_share/file_0536.txt,/srv/nfs_share/file_0536.txt,MIGRATE,Sat Oct 11 2025 15:06:46 GMT+0530 (India Standard Time),Sat Oct 11 2025 15:06:46 GMT+0530 (India Standard Time),success,f,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,No,1970-01-01T00:00:00.000Z,1970-01-01T00:00:00.000Z,2025-09-02T07:51:57.792Z,2025-09-02T07:51:57.792Z,2025-09-02T07:51:57.792Z,2025-09-02T07:51:57.792Z,-rw-r--r--,-rw-r--r--,0,0,0,0,,
/srv/nfs_share/file_0537.txt,/srv/nfs_share/file_0537.txt,MIGRATE,Sat Oct 11 2025 15:06:46 GMT+0530 (India Standard Time),Sat Oct 11 2025 15:06:46 GMT+0530 (India Standard Time),success,f,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,No,1970-01-01T00:00:00.000Z,1970-01-01T00:00:00.000Z,2025-09-02T07:51:57.792Z,2025-09-02T07:51:57.792Z,2025-09-02T07:51:57.792Z,2025-09-02T07:51:57.792Z,-rw-r--r--,-rw-r--r--,0,0,0,0,,
/srv/nfs_share/file_0538.txt,/srv/nfs_share/file_0538.txt,MIGRATE,Sat Oct 11 2025 15:06:46 GMT+0530 (India Standard Time),Sat Oct 11 2025 15:06:46 GMT+0530 (India Standard Time),success,f,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,No,1970-01-01T00:00:00.000Z,1970-01-01T00:00:00.000Z,2025-09-02T07:51:57.793Z,2025-09-02T07:51:57.793Z,2025-09-02T07:51:57.793Z,2025-09-02T07:51:57.793Z,-rw-r--r--,-rw-r--r--,0,0,0,0,,
/srv/nfs_share/file_0539.txt,/srv/nfs_share/file_0539.txt,MIGRATE,Sat Oct 11 2025 15:06:46 GMT+0530 (India Standard Time),Sat Oct 11 2025 15:06:46 GMT+0530 (India Standard Time),success,f,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,No,1970-01-01T00:00:00.000Z,1970-01-01T00:00:00.000Z,2025-09-02T07:51:57.793Z,2025-09-02T07:51:57.793Z,2025-09-02T07:51:57.793Z,2025-09-02T07:51:57.793Z,-rw-r--r--,-rw-r--r--,0,0,0,0,,
/srv/nfs_share/file_0540.txt,/srv/nfs_share/file_0540.txt,MIGRATE,Sat Oct 11 2025 15:06:46 GMT+0530 (India Standard Time),Sat Oct 11 2025 15:06:46 GMT+0530 (India Standard Time),success,f,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,No,1970-01-01T00:00:00.000Z,1970-01-01T00:00:00.000Z,2025-09-02T07:51:57.793Z,2025-09-02T07:51:57.793Z,2025-09-02T07:51:57.793Z,2025-09-02T07:51:57.793Z,-rw-r--r--,-rw-r--r--,0,0,0,0,,
/srv/nfs_share/file_0541.txt,/srv/nfs_share/file_0541.txt,MIGRATE,Sat Oct 11 2025 15:06:46 GMT+0530 (India Standard Time),Sat Oct 11 2025 15:06:46 GMT+0530 (India Standard Time),success,f,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,No,1970-01-01T00:00:00.000Z,1970-01-01T00:00:00.000Z,2025-09-02T07:51:57.793Z,2025-09-02T07:51:57.793Z,2025-09-02T07:51:57.793Z,2025-09-02T07:51:57.793Z,-rw-r--r--,-rw-r--r--,0,0,0,0,,
/srv/nfs_share/file_0542.txt,/srv/nfs_share/file_0542.txt,MIGRATE,Sat Oct 11 2025 15:06:46 GMT+0530 (India Standard Time),Sat Oct 11 2025 15:06:46 GMT+0530 (India Standard Time),success,f,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,No,1970-01-01T00:00:00.000Z,1970-01-01T00:00:00.000Z,2025-09-02T07:51:57.794Z,2025-09-02T07:51:57.794Z,2025-09-02T07:51:57.794Z,2025-09-02T07:51:57.794Z,-rw-r--r--,-rw-r--r--,0,0,0,0,,
/srv/nfs_share/file_0543.txt,/srv/nfs_share/file_0543.txt,MIGRATE,Sat Oct 11 2025 15:06:46 GMT+0530 (India Standard Time),Sat Oct 11 2025 15:06:46 GMT+0530 (India Standard Time),success,f,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,No,1970-01-01T00:00:00.000Z,1970-01-01T00:00:00.000Z,2025-09-02T07:51:57.794Z,2025-09-02T07:51:57.794Z,2025-09-02T07:51:57.794Z,2025-09-02T07:51:57.794Z,-rw-r--r--,-rw-r--r--,0,0,0,0,,
/srv/nfs_share/file_0544.txt,/srv/nfs_share/file_0544.txt,MIGRATE,Sat Oct 11 2025 15:06:46 GMT+0530 (India Standard Time),Sat Oct 11 2025 15:06:46 GMT+0530 (India Standard Time),success,f,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,No,1970-01-01T00:00:00.000Z,1970-01-01T00:00:00.000Z,2025-09-02T07:51:57.794Z,2025-09-02T07:51:57.794Z,2025-09-02T07:51:57.794Z,2025-09-02T07:51:57.794Z,-rw-r--r--,-rw-r--r--,0,0,0,0,,
/srv/nfs_share/file_0545.txt,/srv/nfs_share/file_0545.txt,MIGRATE,Sat Oct 11 2025 15:06:46 GMT+0530 (India Standard Time),Sat Oct 11 2025 15:06:46 GMT+0530 (India Standard Time),success,f,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,No,1970-01-01T00:00:00.000Z,1970-01-01T00:00:00.000Z,2025-09-02T07:51:57.795Z,2025-09-02T07:51:57.795Z,2025-09-02T07:51:57.795Z,2025-09-02T07:51:57.795Z,-rw-r--r--,-rw-r--r--,0,0,0,0,,
/srv/nfs_share/file_0546.txt,/srv/nfs_share/file_0546.txt,MIGRATE,Sat Oct 11 2025 15:06:46 GMT+0530 (India Standard Time),Sat Oct 11 2025 15:06:46 GMT+0530 (India Standard Time),success,f,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,No,1970-01-01T00:00:00.000Z,1970-01-01T00:00:00.000Z,2025-09-02T07:51:57.795Z,2025-09-02T07:51:57.795Z,2025-09-02T07:51:57.795Z,2025-09-02T07:51:57.795Z,-rw-r--r--,-rw-r--r--,0,0,0,0,,
/srv/nfs_share/file_0547.txt,/srv/nfs_share/file_0547.txt,MIGRATE,Sat Oct 11 2025 15:06:46 GMT+0530 (India Standard Time),Sat Oct 11 2025 15:06:46 GMT+0530 (India Standard Time),success,f,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,No,1970-01-01T00:00:00.000Z,1970-01-01T00:00:00.000Z,2025-09-02T07:51:57.795Z,2025-09-02T07:51:57.795Z,2025-09-02T07:51:57.795Z,2025-09-02T07:51:57.795Z,-rw-r--r--,-rw-r--r--,0,0,0,0,,
/srv/nfs_share/file_0548.txt,/srv/nfs_share/file_0548.txt,MIGRATE,Sat Oct 11 2025 15:06:46 GMT+0530 (India Standard Time),Sat Oct 11 2025 15:06:46 GMT+0530 (India Standard Time),success,f,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,No,1970-01-01T00:00:00.000Z,1970-01-01T00:00:00.000Z,2025-09-02T07:51:57.796Z,2025-09-02T07:51:57.796Z,2025-09-02T07:51:57.796Z,2025-09-02T07:51:57.796Z,-rw-r--r--,-rw-r--r--,0,0,0,0,,
/srv/nfs_share/file_0549.txt,/srv/nfs_share/file_0549.txt,MIGRATE,Sat Oct 11 2025 15:06:46 GMT+0530 (India Standard Time),Sat Oct 11 2025 15:06:46 GMT+0530 (India Standard Time),success,f,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,No,1970-01-01T00:00:00.000Z,1970-01-01T00:00:00.000Z,2025-09-02T07:51:57.796Z,2025-09-02T07:51:57.796Z,2025-09-02T07:51:57.796Z,2025-09-02T07:51:57.796Z,-rw-r--r--,-rw-r--r--,0,0,0,0,,
/srv/nfs_share/file_0550.txt,/srv/nfs_share/file_0550.txt,MIGRATE,Sat Oct 11 2025 15:06:46 GMT+0530 (India Standard Time),Sat Oct 11 2025 15:06:46 GMT+0530 (India Standard Time),success,f,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,No,1970-01-01T00:00:00.000Z,1970-01-01T00:00:00.000Z,2025-09-02T07:51:57.796Z,2025-09-02T07:51:57.796Z,2025-09-02T07:51:57.796Z,2025-09-02T07:51:57.796Z,-rw-r--r--,-rw-r--r--,0,0,0,0,,
/srv/nfs_share/file_0551.txt,/srv/nfs_share/file_0551.txt,MIGRATE,Sat Oct 11 2025 15:06:46 GMT+0530 (India Standard Time),Sat Oct 11 2025 15:06:46 GMT+0530 (India Standard Time),success,f,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,No,1970-01-01T00:00:00.000Z,1970-01-01T00:00:00.000Z,2025-09-02T07:51:57.797Z,2025-09-02T07:51:57.797Z,2025-09-02T07:51:57.797Z,2025-09-02T07:51:57.797Z,-rw-r--r--,-rw-r--r--,0,0,0,0,,
/srv/nfs_share/file_0552.txt,/srv/nfs_share/file_0552.txt,MIGRATE,Sat Oct 11 2025 15:06:46 GMT+0530 (India Standard Time),Sat Oct 11 2025 15:06:46 GMT+0530 (India Standard Time),success,f,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,No,1970-01-01T00:00:00.000Z,1970-01-01T00:00:00.000Z,2025-09-02T07:51:57.797Z,2025-09-02T07:51:57.797Z,2025-09-02T07:51:57.797Z,2025-09-02T07:51:57.797Z,-rw-r--r--,-rw-r--r--,0,0,0,0,,
/srv/nfs_share/file_0553.txt,/srv/nfs_share/file_0553.txt,MIGRATE,Sat Oct 11 2025 15:06:46 GMT+0530 (India Standard Time),Sat Oct 11 2025 15:06:46 GMT+0530 (India Standard Time),success,f,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,No,1970-01-01T00:00:00.000Z,1970-01-01T00:00:00.000Z,2025-09-02T07:51:57.797Z,2025-09-02T07:51:57.797Z,2025-09-02T07:51:57.797Z,2025-09-02T07:51:57.797Z,-rw-r--r--,-rw-r--r--,0,0,0,0,,
/srv/nfs_share/file_0554.txt,/srv/nfs_share/file_0554.txt,MIGRATE,Sat Oct 11 2025 15:06:46 GMT+0530 (India Standard Time),Sat Oct 11 2025 15:06:46 GMT+0530 (India Standard Time),success,f,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,No,1970-01-01T00:00:00.000Z,1970-01-01T00:00:00.000Z,2025-09-02T07:51:57.797Z,2025-09-02T07:51:57.797Z,2025-09-02T07:51:57.797Z,2025-09-02T07:51:57.797Z,-rw-r--r--,-rw-r--r--,0,0,0,0,,
/srv/nfs_share/file_0555.txt,/srv/nfs_share/file_0555.txt,MIGRATE,Sat Oct 11 2025 15:06:46 GMT+0530 (India Standard Time),Sat Oct 11 2025 15:06:46 GMT+0530 (India Standard Time),success,f,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,No,1970-01-01T00:00:00.000Z,1970-01-01T00:00:00.000Z,2025-09-02T07:51:57.797Z,2025-09-02T07:51:57.797Z,2025-09-02T07:51:57.797Z,2025-09-02T07:51:57.797Z,-rw-r--r--,-rw-r--r--,0,0,0,0,,
/srv/nfs_share/file_0556.txt,/srv/nfs_share/file_0556.txt,MIGRATE,Sat Oct 11 2025 15:06:46 GMT+0530 (India Standard Time),Sat Oct 11 2025 15:06:46 GMT+0530 (India Standard Time),success,f,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,No,1970-01-01T00:00:00.000Z,1970-01-01T00:00:00.000Z,2025-09-02T07:51:57.798Z,2025-09-02T07:51:57.798Z,2025-09-02T07:51:57.798Z,2025-09-02T07:51:57.798Z,-rw-r--r--,-rw-r--r--,0,0,0,0,,
/srv/nfs_share/file_0557.txt,/srv/nfs_share/file_0557.txt,MIGRATE,Sat Oct 11 2025 15:06:46 GMT+0530 (India Standard Time),Sat Oct 11 2025 15:06:46 GMT+0530 (India Standard Time),success,f,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,No,1970-01-01T00:00:00.000Z,1970-01-01T00:00:00.000Z,2025-09-02T07:51:57.798Z,2025-09-02T07:51:57.798Z,2025-09-02T07:51:57.798Z,2025-09-02T07:51:57.798Z,-rw-r--r--,-rw-r--r--,0,0,0,0,,
/srv/nfs_share/file_0558.txt,/srv/nfs_share/file_0558.txt,MIGRATE,Sat Oct 11 2025 15:06:46 GMT+0530 (India Standard Time),Sat Oct 11 2025 15:06:46 GMT+0530 (India Standard Time),success,f,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,No,1970-01-01T00:00:00.000Z,1970-01-01T00:00:00.000Z,2025-09-02T07:51:57.798Z,2025-09-02T07:51:57.798Z,2025-09-02T07:51:57.798Z,2025-09-02T07:51:57.798Z,-rw-r--r--,-rw-r--r--,0,0,0,0,,
/srv/nfs_share/file_0559.txt,/srv/nfs_share/file_0559.txt,MIGRATE,Sat Oct 11 2025 15:06:46 GMT+0530 (India Standard Time),Sat Oct 11 2025 15:06:46 GMT+0530 (India Standard Time),success,f,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,No,1970-01-01T00:00:00.000Z,1970-01-01T00:00:00.000Z,2025-09-02T07:51:57.798Z,2025-09-02T07:51:57.798Z,2025-09-02T07:51:57.798Z,2025-09-02T07:51:57.798Z,-rw-r--r--,-rw-r--r--,0,0,0,0,,
/srv/nfs_share/file_0560.txt,/srv/nfs_share/file_0560.txt,MIGRATE,Sat Oct 11 2025 15:06:46 GMT+0530 (India Standard Time),Sat Oct 11 2025 15:06:46 GMT+0530 (India Standard Time),success,f,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,No,1970-01-01T00:00:00.000Z,1970-01-01T00:00:00.000Z,2025-09-02T07:51:57.798Z,2025-09-02T07:51:57.798Z,2025-09-02T07:51:57.798Z,2025-09-02T07:51:57.798Z,-rw-r--r--,-rw-r--r--,0,0,0,0,,
/srv/nfs_share/file_0561.txt,/srv/nfs_share/file_0561.txt,MIGRATE,Sat Oct 11 2025 15:06:46 GMT+0530 (India Standard Time),Sat Oct 11 2025 15:06:46 GMT+0530 (India Standard Time),success,f,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,No,1970-01-01T00:00:00.000Z,1970-01-01T00:00:00.000Z,2025-09-02T07:51:57.799Z,2025-09-02T07:51:57.799Z,2025-09-02T07:51:57.799Z,2025-09-02T07:51:57.799Z,-rw-r--r--,-rw-r--r--,0,0,0,0,,
/srv/nfs_share/file_0562.txt,/srv/nfs_share/file_0562.txt,MIGRATE,Sat Oct 11 2025 15:06:46 GMT+0530 (India Standard Time),Sat Oct 11 2025 15:06:46 GMT+0530 (India Standard Time),success,f,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,No,1970-01-01T00:00:00.000Z,1970-01-01T00:00:00.000Z,2025-09-02T07:51:57.799Z,2025-09-02T07:51:57.799Z,2025-09-02T07:51:57.799Z,2025-09-02T07:51:57.799Z,-rw-r--r--,-rw-r--r--,0,0,0,0,,
/srv/nfs_share/file_0563.txt,/srv/nfs_share/file_0563.txt,MIGRATE,Sat Oct 11 2025 15:06:46 GMT+0530 (India Standard Time),Sat Oct 11 2025 15:06:46 GMT+0530 (India Standard Time),success,f,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,No,1970-01-01T00:00:00.000Z,1970-01-01T00:00:00.000Z,2025-09-02T07:51:57.800Z,2025-09-02T07:51:57.800Z,2025-09-02T07:51:57.800Z,2025-09-02T07:51:57.800Z,-rw-r--r--,-rw-r--r--,0,0,0,0,,
/srv/nfs_share/file_0564.txt,/srv/nfs_share/file_0564.txt,MIGRATE,Sat Oct 11 2025 15:06:46 GMT+0530 (India Standard Time),Sat Oct 11 2025 15:06:46 GMT+0530 (India Standard Time),success,f,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,No,1970-01-01T00:00:00.000Z,1970-01-01T00:00:00.000Z,2025-09-02T07:51:57.800Z,2025-09-02T07:51:57.800Z,2025-09-02T07:51:57.800Z,2025-09-02T07:51:57.800Z,-rw-r--r--,-rw-r--r--,0,0,0,0,,
